260,270,280,290,300,320,350,400,450,500,550,600,650,700,750,800,900,1000
0.9645197930370583,0.9556089915573676,0.9512177791327745,0.9473517870887316,0.9456809763262345,0.9474115402474026,0.9533633829500123,0.9654592695297513,0.9754442458051044,0.9819348704074964,0.9870824962121603,0.9908118230657897,0.9929464624517175,0.9943298185281219,0.9959989169143788,0.9967742360954117,0.9978909242531533,0.9985769786709169
