Diphoton_mass,Diphoton_pt_mgg,Diphoton_dPhi,LeadPhoton_pt_mgg,SubleadPhoton_pt_mgg,MET_pt,diphoton_met_dPhi,ditau_met_dPhi,ditau_deta,lead_lepton_pt,lead_lepton_mass,jet_1_pt,ditau_pt,ditau_mass,ditau_dR,ditau_dphi,Diphoton_ditau_dphi,dilep_leadpho_mass,reco_MX_mgg,Diphoton_ditau_deta,Diphoton_lead_lepton_deta,Diphoton_lead_lepton_dR,Diphoton_sublead_lepton_deta,Diphoton_sublead_lepton_dR,LeadPhoton_ditau_dR,LeadPhoton_lead_lepton_dR,SubleadPhoton_lead_lepton_dR
0.524259886,0.561083933,0.586444321,0.504917589,0.554445403,0.659096438,0.513959573,0.608662556,0.596523883,0.605026897,0.572708937,0.545150785,0.582467943,0.563183435,0.635486303,0.657929072,0.500454864,0.753583052,0.808649311,0.587308014,0.579591067,0.575180766,0.575640881,0.609780303,0.545877707,0.599940581,0.606767972
