260,270,280,290,300,320,350,400,450,500,550,600,650,700,750,800,900
0.9653676395164658,0.9652894071041767,0.9660257843413425,0.9651538810835947,0.9642076722646671,0.9643542467686251,0.9689922758556763,0.9762484676769748,0.9819334950283237,0.9857024513532257,0.9883795068468878,0.9929310176519421,0.9923373649065935,0.9956636490872084,0.9944717698795909,0.9958865219663953,0.9969123291305523
