260,270,280,290,300,320,350,400,450,500,550,600,650,700,750,800,900
0.9720179505454146,0.9647558496727395,0.9679840640885614,0.9648007820051379,0.9654870901072038,0.9681221280640195,0.9663428563483419,0.9748616624714929,0.981404706016438,0.9851997283342884,0.9881646732337357,0.9925167723955427,0.9945933096657718,0.9947795862180332,0.9961539911471803,0.9967543947831184,0.9973651025373493
