260,270,280,290,300,320,350,400,450,500,550,600,650,700,750,800,900
0.9376322818590769,0.9367326323815913,0.918122764019085,0.905668320489417,0.8466053004081209,0.9110931669733675,0.9332903732776487,0.9471934465003848,0.9580812690889513,0.9692039637708711,0.9740586461286851,0.9820266092493738,0.984103169540554,0.9887287093586145,0.9904247632862844,0.989973700957389,0.9935540517576327
