260,270,280,290,300,320,350,400,450,500,550,600,650,700,750,800,900
0.9611689092781781,0.9649442250791119,0.9667272652140838,0.9659422056779942,0.9634241728528026,0.9654873502866447,0.9679732968739138,0.9738137788105531,0.9821090745002012,0.9868791189220822,0.9887666078872239,0.9914973913895337,0.9947049933513451,0.9952767124730316,0.993888666924316,0.995796946886792,0.9973811102752654
