Diphoton_mass,Diphoton_pt_mgg,Diphoton_dPhi,LeadPhoton_pt_mgg,SubleadPhoton_pt_mgg,MET_pt,diphoton_met_dPhi,ditau_met_dPhi,ditau_deta,lead_lepton_pt,lead_lepton_mass,jet_1_pt,ditau_pt,ditau_mass,ditau_dR,ditau_dphi,Diphoton_ditau_dphi,dilep_leadpho_mass,reco_MX_mgg,Diphoton_ditau_deta,Diphoton_lead_lepton_deta,Diphoton_lead_lepton_dR,Diphoton_sublead_lepton_deta,Diphoton_sublead_lepton_dR,LeadPhoton_ditau_dR,LeadPhoton_lead_lepton_dR,SubleadPhoton_lead_lepton_dR
0.511355742,0.986797125,0.963393618,0.983396356,0.886292884,0.91246572,0.809799569,0.850280064,0.758223497,0.932731739,0.632108564,0.705655333,0.971703324,0.633722547,0.898329817,0.834503916,0.807445191,0.942295972,0.987821726,0.666313152,0.679122729,0.494628856,0.679301979,0.562979657,0.648031443,0.657868574,0.76086094
