260,270,280,290,300,320,350,400,450,500,550,600,650,700,750,800,900
0.9028783669204824,0.8876128849798919,0.8561181238877316,0.7994338071611614,0.8392150261237283,0.8150108655495933,0.807854232964169,0.8719110457325356,0.8814383007825084,0.8986796679527616,0.9342623597823969,0.9219354539643464,0.9517346338711756,0.9585246815880256,0.9520070270919163,0.9586522313878174,0.9654343301309084
