260,270,280,290,300,320,350,400,450,500,550,600,650,700,750,800,900
0.8623703168981124,0.7978551924317856,0.7780197784944403,0.7582243521652464,0.7720148719239773,0.7619669995503989,0.7651608701728168,0.8130160373036704,0.888336915531413,0.8993630880630363,0.9353692263401389,0.9417026496392252,0.9584195586018346,0.9547505829145451,0.9590879819266094,0.9656537434470395,0.9842545744077672
