260,270,280,290,300,320,350,400,450,500,550,600,650,700,750,800,900,1000
0.9451320510779115,0.9379566929290095,0.9344194956840463,0.9308196671582989,0.9295225308591619,0.9303221200703851,0.9374777041104856,0.9526556397473198,0.9654054394274943,0.9742189395970487,0.981080118464728,0.9861831027716021,0.9893377610694583,0.9913153801639678,0.993697894001669,0.9948417191005773,0.9963735072861873,0.997606448071878
