260,270,280,290,300,320,350,400,450,500,550,600,650,700,750,800,900,1000
0.9698331986369978,0.9600016069257549,0.9555215604507248,0.95236693483905,0.9511265315254693,0.9528984471953174,0.9577978055492128,0.9688710463211123,0.9782065143267569,0.9840852401448437,0.9887153015864423,0.9920495680965871,0.9939937190466569,0.9952125752615775,0.9966323014497692,0.9973674885729316,0.9983550472718481,0.9988671062648229
