260,270,280,290,300,320,350,400,450,500,550,600,650,700,750,800,900,1000
0.9471269108925523,0.9392813845805292,0.9351861853842177,0.9309302419838625,0.9290472339187951,0.9287453376132305,0.9355066778676477,0.9513805335318015,0.9648235925016391,0.9738231967078983,0.9808548513314683,0.9859706654602314,0.9891241890195328,0.9911339139397128,0.993572801727558,0.994673314660501,0.9963223210673352,0.9975183845233689
