Column
0.792222919706691
0.7945102086204954
0.7940537796214688
0.7936541928342994
0.7944066683959917
0.7935265311649993
0.6540304002084865
0.6540303979772145
0.7940290571277789
0.7936938377961741
0.7958419801259087
0.6540304029975765
0.6540304066233935
0.7899406082028868
0.7940326316255129
0.7940247608135551
0.7944246569108048
0.7939363555858936
