Column
0.8891103179730232
0.8762897146395932
0.8567193630998451
0.8473227507225166
0.8352116173858696
0.8205510070424509
0.8017508913620572
0.7818931121408016
0.7569285842814149
0.7260538357876537
0.6879174662738708
0.6418461949952506
0.6085376400903842
0.582327269389413
0.501463349062061
0.5568676773229885
0.5406882030226934
0.5263539838492537
