Column
0.6312670107301387
0.6356632655931628
0.6392998367168752
0.6415705527129651
0.6423850116861347
0.6439679185180852
0.6495429292131596
0.6529643490361905
0.6552402678094851
0.6578386953345277
0.6617126632938451
0.667827867179455
0.6674254011005578
0.6679072883289474
0.6618972715245364
0.6552861845933748
0.6382634465739561
0.604707868487754
