260,270,280,290,300,320,350,400,450,500,550,600,650,700,750,800,900,1000
0.9618277755066356,0.9534401737307284,0.949014544974698,0.9451702005446209,0.9430312621713208,0.9443974609742045,0.9505051372311357,0.9633009299925877,0.9737594406247403,0.9806084078771147,0.9861174387521119,0.990080042139332,0.9923811549513758,0.9938314734374816,0.9956036001116231,0.9964537262518927,0.9976462112181677,0.9984123546011834
